"","GSM2934481","GSM2934482","GSM2934483","GSM2934484","GSM2934485","GSM2934486","GSM2934487","GSM2934488","GSM2934489","GSM2934490","GSM2934491","GSM2934492","GSM2934493","GSM2934494","GSM2934495","GSM2934496","GSM2934497","GSM2934498","GSM2934499","GSM2934500","GSM2934501","GSM2934502","GSM2934503","GSM2934504","GSM2934505","GSM2934506","GSM2934507","GSM2934508","GSM2934509","GSM2934510","GSM2934511","GSM2934512","GSM2934513","GSM2934514","GSM2934515","GSM2934516","GSM2934517","GSM2934518","GSM2934519","GSM2934520","GSM2934521","GSM2934522","GSM2934523","GSM2934524","GSM2934525","GSM2934526","GSM2934527","GSM2934528","GSM2934529","GSM2934530"
"3105979",3.19228018075455,3.18170778404922,3.32026751360647,3.11175268734799,3.14351857221744,3.43165194653552,3.12755712961705,2.96729180108583,3.04002926094939,3.10590689428627,3.1498425294914,2.95565997007356,3.18524945462938,3.1599534472229,3.16718965055474,3.0316713896464,3.4968789953959,3.08671587417104,3.65176572795359,3.08896697328865,3.16820835382665,3.2494189052704,2.98356494051571,3.13374834026557,3.39900250283199,3.4459284670946,3.16190278883033,3.28865768388323,3.33310500090304,3.30694851545719,3.13235901990411,3.3364589658159,3.26046682316003,3.17071846873656,3.40153831749504,3.06186683519281,3.14542637468156,3.08033037985519,3.11282575006191,3.11404465049825,3.22735710696863,3.06795009971715,2.96642441827327,3.13790173718395,3.18722094110894,3.5038491260204,3.26221326388652,3.10463482119402,3.17445917283351,3.1113823906084
"3106243",7.77065425590516,7.71886759616421,8.13328437063098,8.4945485492627,7.73681390949579,8.36542712342391,7.50498036243908,8.29089605980025,7.69958627820129,9.28430768079237,7.9180459839975,8.12250077851275,7.12110694412645,7.93762012912926,7.58891800386976,8.41492010468624,7.8109128634301,7.68384469658597,7.99235956949835,7.89542332937681,7.85621355863802,9.02310244679632,7.80984682745815,8.2584104337509,7.09321802137884,7.6697629996821,7.83112156003948,8.45799305861902,7.81090567035774,8.07364979072364,8.14524164125158,8.57111631153631,7.98933774969197,9.51619994493972,7.34223402917204,8.19040503153077,9.05668964875382,8.61129029599965,7.72487551221251,8.68067955691341,7.52614854679574,8.8701441462178,8.20627875381303,8.62598818461926,7.42631278911812,7.97298887187925,7.54279848270087,8.53163790499954,8.07474426203484,8.31137811148319
"3106276",7.39893435194228,6.66037398113456,6.98481473369779,6.85714647068757,7.65192577706778,7.46079532244466,6.72893800030427,6.88994055288817,7.02693100215994,7.48652165795012,6.92314923704039,7.18681369553197,6.91498661501898,7.85725131766136,7.05335929044707,7.95429325120842,7.66260858101645,7.96210381570941,7.39672164662001,7.28307144673496,7.14854860942841,7.30314401905583,6.97964049644872,7.4524544068533,6.71357215966881,7.49288717229184,7.87823671546087,7.45452321500695,7.41951517096024,7.20197431429402,7.38621563361253,7.60190777659715,7.36396658913341,8.03294661643779,8.45821784479034,6.50258026261105,7.58774622780904,7.9245577113532,6.82983102637638,7.23716698585993,7.46117757506199,7.20781428871393,7.43341568474206,7.06050336422627,6.97276077240705,6.9029614088868,7.5813610498824,8.07652927180717,7.25630557076266,7.25798215579621
"3106310",8.3053061614202,7.65726863110856,8.18457681997515,7.61256248316438,8.39018665800389,7.80670329439257,7.97527501156251,7.31845973365811,8.12777000468096,8.07002085596687,7.86160716409426,7.48449509993985,7.81745201563864,8.00287860486185,8.25321898172205,8.10018232738691,8.36656365297754,8.11632050247357,7.78440597933486,8.01512179186568,8.04856818342709,8.15440100451861,8.37140045959295,8.65294152259984,7.5991129379054,6.78442122055868,8.93874149971354,8.16401609110128,7.84181563591938,7.382066241146,8.35456542614902,8.25532622286508,8.2163881305294,9.40792361445879,8.70863057759739,8.57424803436599,8.19555686750966,8.20316186920018,7.76527914303109,8.13054199252593,8.35615847891763,8.21322949612359,8.30781012251898,8.1228766023897,8.05109421347071,7.8332580551255,8.91541501090308,9.04172457394566,8.20458936942049,7.48796562173073
"3106479",5.89982284074068,4.64162938746801,5.6833808273863,4.83008396161003,5.53675767738982,5.0515883148992,5.67503994948975,5.18012571376626,5.15469104370872,5.25958127015063,5.21279351324151,4.95942262081496,5.37316788125831,5.07473791093193,5.44241184782649,4.95322639196055,5.60678049658903,5.09105341271067,5.94169393747804,9.55283358574782,5.31189882015005,5.19659140902502,5.1384052763843,5.10804961323713,5.75004205095079,5.24864653106138,5.67904546663003,5.27287625016031,5.36768261128312,5.2723648523654,5.09380740583275,5.37444163945276,5.34289606252213,4.93329124994727,5.52732370867641,5.16995786866254,5.30600350882652,5.39868440909999,5.5088854330326,4.75840039160187,7.26224440288358,4.92380578227422,5.4299336890103,4.99272051818455,5.61768440008854,5.24856237537786,6.5429416917847,5.08642459036372,5.20785107552719,5.04066488910712
"3106539",9.33031112686229,8.73842547531806,8.75782265067391,8.79025494634126,8.49181973041886,8.56082482140752,8.23421363848732,8.50935622296217,9.18955373308787,9.4143596571577,8.56088734858191,8.38532212214857,8.71054909310547,9.36711213015832,8.67200933978168,9.10301920927994,8.74202934432807,8.90340533196211,8.75780199660381,9.6097428201718,8.60992590584713,8.51973802002968,8.63231923036344,9.10163895785362,8.06467908026449,7.91575106693829,8.63224770551167,8.86798946631317,8.50552260218151,8.79362185576798,8.82548993547988,9.86505157020307,8.77479809622238,9.92073279647941,8.26284541407985,8.36392080623991,8.37068649615679,9.25773886991988,8.55041273899118,8.5732741905964,8.58286077327314,8.50114685561348,8.64172458284805,9.51587822722899,8.49392795659552,8.5829608982177,8.49847848940374,9.23650899323349,8.72506287208049,8.77817327687541
"3106559",4.31453750188609,3.84897710208834,4.36581313901749,3.88099146226084,4.8466392489414,4.45197305360388,4.21791710737247,4.12503989044821,4.366451760688,4.00952575463099,4.12249325653478,3.96147247771403,4.60463671696635,4.15316730399582,4.28694139535691,4.60870213276128,4.34393133993343,4.37113971922867,4.69500659973733,4.34392106830738,4.35977807184674,4.25782925642352,4.23494943506339,3.93497952620726,4.39323699152781,4.37390700611016,4.54039591725818,4.23800393851232,4.77105149888586,4.18545658847925,4.43319523872203,4.49072859280055,4.47928529188419,6.51692593936357,4.74473767207514,4.02072770759827,4.45711560807912,4.04435400355179,4.21608494922514,3.97514123476663,4.23842713318605,4.07621987204247,4.51350647078857,4.04419693595207,4.42500545919433,4.67284979730955,4.84126453908254,4.23151562990663,4.2746956423183,4.21635397189254
"3107151",7.16715723375425,6.16181976816061,6.39016881108669,6.50399206974357,6.45905767333208,6.15152691297166,6.18796642576459,5.7930063407157,6.49755731664038,7.35642339070491,6.58348435096607,5.76204544505222,6.48059940985983,6.43381541651741,6.75831637851746,6.76208653741441,6.5404223369838,6.2168790339796,6.6790019349738,5.79137816930132,6.14685310596788,6.02987953721071,6.66359566126977,6.19892914815441,6.58679832711511,6.41220409677801,6.50276847118117,7.38056557011912,6.43866252330055,6.21584935663468,6.65224003030991,6.82229228247773,6.55882360211809,8.4185991399651,7.03171385063044,6.32983542926749,5.87979254770652,5.7111814070039,6.51000924425627,5.71465993232138,6.26676487236637,5.84182624609416,6.60379856888557,6.5867461742114,6.39288106496645,6.58538249004588,6.89217663228849,7.47453666477989,6.59200424236184,6.56744331588303
"3107234",4.67240314239551,4.59618398827581,4.9945113507557,4.58741109854582,4.70209472872089,4.92616480876758,4.81238528496748,4.50476103834815,4.65385084861,4.35454187228457,4.84163139087429,4.81372692875303,4.82769003049303,5.27585512779561,4.58119599695387,4.8813000236954,4.66798407847492,4.77275071290605,5.25059421718164,4.74888745912507,4.69004197907864,4.8980547383508,5.06574012741098,4.81464377660977,5.25484752000069,5.08996576464116,5.08248596565853,4.6658153565561,4.93501427587327,4.92307832731477,4.89013473519985,4.80653129057334,4.65526276032204,4.7287310971979,5.03359422281106,4.97288649003965,4.8602831501239,4.86859629503719,4.91187699015333,4.67391598043719,5.04381468826147,4.38437319725671,4.81340983982418,4.74888745912507,4.54722415477166,5.07961831262554,4.87528451445587,4.6201681771869,4.56485812303869,4.82263787864921
"3107242",7.32559121543465,6.71198422580176,6.40163123577478,6.9515178988269,6.23316608260319,6.51376830993193,6.17509271103528,5.97233581196985,7.15225507308527,6.32877629223181,6.53528729985878,6.08487048034132,6.77343547761056,7.76223746158805,6.70785993464293,6.03859350571206,6.9071232574477,7.1600026401598,6.58268905177972,6.52946374506993,6.98555290307013,6.13602413184061,6.56554002198176,7.41496578651201,6.26446106745675,5.9899404292056,6.24700094116854,7.47962871935849,6.76153674454408,6.37822649073548,6.68812066003479,6.79510174656417,6.9018369285374,7.21725006833697,5.7621747748995,5.44282881253051,5.52224158017651,6.88276694646975,6.78252696820009,6.78103431416383,6.42961176006653,6.16584443256495,6.51709073300578,7.1615079635127,6.59409452222496,7.06896315940697,5.86489392158487,7.28606817345642,6.9470740100231,7.02396721710951
"3107342",8.64317287539266,7.49023547781254,8.40151524499219,8.15547528672802,8.29075675097296,8.23163218771084,8.14463487649917,7.88180363507709,8.56764366789193,8.19198055572459,8.23889324868958,8.22797660604841,8.445557834619,9.33524976314627,8.4555405908695,8.96953956293402,9.47539152807883,8.47631758164007,9.14636027395404,7.74671856972616,9.25605763182574,7.69422741336033,8.00253836202109,9.40468690257091,8.53415695742927,8.88855412058621,8.60124546579358,8.67136025328631,8.30800882888561,8.05889092867525,8.4596797136939,8.66106181970128,8.68025716192619,9.97828257988099,8.01884676630579,8.26479087167637,8.31330869539389,7.72258736840196,8.63080856271886,9.13464355423842,8.18023516765842,8.60888907156759,8.46618391908506,8.4525908276667,8.43315196438316,8.06716292049085,8.07115330863678,9.92218327324977,8.60845143042289,9.07690932885356
"3107548",8.86485877280022,9.49224842697501,8.56355643280003,9.39556703384821,8.70015045012741,9.74405082393602,8.91299198387669,9.25129592202062,9.09805347103409,10.3452404617497,9.0390277588007,9.61288161975171,8.25527968278156,9.8001461108728,7.96155526725004,10.5334503538852,8.73297594938279,9.5997851634844,8.54987665055487,9.60231464420087,8.83154239885237,9.74259161213887,8.99138739028685,10.3147520757138,8.32067639225862,9.26508855243484,6.33516099867277,9.78994872931231,9.02631851742334,9.74417207550692,9.6069142991669,10.3220890830539,9.36671953531289,10.637717136843,5.95481458988531,10.0006209714847,5.67317046680442,9.82276614318823,8.78277743906349,10.1252407731609,7.89288515904175,9.70781059380077,8.33422665582089,9.6501835305662,9.13245617373911,9.64456544592099,6.69943834513932,10.8398761245709,8.57702152768859,9.4297907457807
"3107603",6.95005513682445,6.62343140606255,5.64454073344849,6.6247958962544,5.95659826827858,6.33845297782255,5.92685540554837,5.76073407116972,6.85987938626285,7.17369444374882,6.55205136420456,6.745950623783,6.49040806714017,7.28481000327212,5.89287032529497,7.63197440715098,6.65287441885167,6.57130180862325,6.58457763613333,7.03029352899716,6.3023115685199,6.33871126608102,6.10507807816288,7.18863517891456,5.77839751872906,6.22150878232589,4.75370810504992,6.46077094785584,6.12062794210849,6.97208367057604,6.62042527818752,7.57417117041028,6.18285035852398,7.6632650261096,4.70411127856983,6.76029227392374,4.92297970422537,7.28974814886074,5.95591452343886,6.67295710056759,5.59883797505453,6.60332487687784,5.50754956214863,6.29771145151333,6.36328279000377,6.5660921338197,5.09139529498408,8.4641737636454,6.16532371180179,7.01858278858871
"3107606",8.69893636367051,7.69358150282867,7.46744857444383,7.51418146499706,7.55430438258932,7.56595492202944,7.05126258301741,7.25247695649013,7.77908851290207,7.87609192421016,7.76240614781841,7.52456792230225,7.47522199045105,7.96515647529073,7.61384015882714,7.85528689031031,8.33085032850164,8.38320648555602,7.89825653779966,7.96024983221802,7.79746777754111,7.76375357573917,7.95661248541686,7.81519053587308,7.20032850674175,7.0979018616777,7.87918796088987,7.86963273686386,7.79425011627793,7.45331451607945,7.88137394586985,8.24303329525699,7.91589494998531,8.48432486526035,7.70759320242374,7.60140517964327,7.24880651709326,7.98562081333137,7.68766692612773,7.66398918039982,7.56149202808862,7.59697902007947,7.71639659081445,7.38910690985044,7.66855885123455,7.74661820882226,7.42095607406087,8.16765285249832,7.57642717635715,7.29630363111141
"3107661",7.92908469623034,8.0418824829905,7.15817017464461,7.79372675627937,7.31657645413907,7.52013924443805,7.03925251610597,7.91789531862297,7.47080536414678,7.90461033919707,7.28440485696499,7.96621501659909,7.34222605250274,8.33282060998665,7.23117467634586,7.87135264825443,7.61293275637623,8.01311900559425,7.53551790750291,7.93239741729745,7.35857173266045,7.87804295329907,7.49955538908887,8.19300901751598,7.05672526117131,7.24131505931314,7.10577343453703,7.87700764140598,7.29802090182627,7.47965922895141,7.70729097334628,8.78095018745133,7.50764904943771,8.82410628002279,7.07157140482284,7.53673144966182,6.86847173360542,8.09854138364118,7.37207147968551,7.96864469924391,7.11932608356206,7.99569222003329,7.14149522266997,7.96806396670518,7.37013106604494,7.56221685830419,6.79682420804672,8.70448358256657,7.41617524319167,7.65906617192086
"3107724",6.39066653174017,6.64025308374121,5.87207453394901,6.56003786485317,6.00159862202478,6.29524751431017,5.57595849366142,6.60775459813503,6.01549636992063,6.43792052759405,5.85088579247719,7.79144755840829,6.12802096147559,7.90076660139988,5.96991077282619,6.80133611035834,6.40719090190594,7.02293943566446,5.85316369582122,6.82273500366846,6.04057476414875,6.91521631109301,5.97893417866428,7.54289404958581,5.92552312690545,6.40739535499335,5.53159829748638,6.34212742345161,6.12642061331566,6.49948988069749,6.95872491988683,7.42389074921019,6.1274317452782,8.04833427564865,5.62483581060083,6.1198140512633,5.48957026456075,7.98873888305401,5.89177942639128,7.28426713579193,5.90556707682617,6.50974643925443,5.60590113684127,6.98054386082474,5.97455255679533,6.45616248407467,5.54024207675758,7.94253166133581,6.31440791936963,6.36478684072893
"3107828",7.85120913140422,8.21714146929172,6.63595432828989,7.99473483035501,7.47725191420011,8.26447559911794,6.97654378702873,8.86125260180077,7.50880663112834,6.89728803254265,7.3413526987306,9.36359831146337,7.82108629372796,9.26986879691338,7.34671052784358,7.81641561995475,8.57384003329386,8.44174705658041,7.11618918019974,8.29228411368069,7.50173332292633,9.14143817555896,7.23943974572778,8.97099058029396,6.44125346391691,7.49814715309347,6.57683971575505,7.80216178935425,6.93180673941881,8.04670234818362,8.28549036239615,8.5112652773648,7.58043751306541,9.60817184779614,6.43271902937717,6.44488130569584,6.79816854634405,10.144752480837,6.95507041518096,7.89396377553392,7.1381538872239,7.92434172846111,6.56669901978853,8.03147752056223,6.89266034718037,6.56669901978853,6.40888086232889,10.4705917469331,7.60885519787892,7.24097137403345
"3108072",8.40209921332926,8.35952396283416,9.23232800273422,8.58227255841794,8.74470879634618,8.81095124058868,8.6683347765712,8.90014474416837,8.74723130394531,9.66118838478712,8.79325578545489,8.44504103526392,8.45616775640555,8.54011677981783,8.50034748630692,9.72960176658955,9.02345567114229,8.84197503378157,9.05042388304997,8.8402825453464,8.9055804520365,8.83789757324857,8.9252992872187,9.21155165580967,8.71023270319461,8.27775619784485,8.65051922287234,8.93423668733954,8.46739383600218,8.58917432453257,9.13357235938233,9.73349049395092,8.9456617206308,9.70168976588147,8.25528222765529,8.94701462826053,8.67127911183334,8.73519232031637,8.95257716001109,9.78003878490686,8.7259604923909,8.89448150276383,8.76695408654596,9.1713026921401,8.87489442336656,8.40586539762225,8.47038625884711,9.65625547368903,8.95156574029389,8.2871276223242
"3108146",8.91603106869712,8.80735549575143,8.94915860376175,9.37637394770333,9.00465595360679,8.62279293002224,8.70221968484753,7.38325965041639,9.00578657111939,9.28536304277231,9.19448492643776,8.14462403032044,8.98957168201647,8.3038127049718,9.80423731170508,10.430793048451,8.84256323442236,8.78734709288102,9.10991858253816,8.68330178629374,9.28074887931816,7.90552501175516,9.00295105386873,8.74791488187176,9.11551390688854,9.14112203779122,10.1722916760445,9.28548397715831,9.67507897461542,8.53881083508299,8.63190311275702,8.35746547342051,8.80672627969758,8.14368306436224,9.98046186005219,9.51095015762492,9.47842569920706,9.30016288030167,8.74670231950199,7.73943026630478,9.57503440034738,8.57468238366377,9.20002017431828,9.66177524597131,8.67476194073737,9.69150335549827,9.55099663092989,9.00563134759522,9.53983110374881,8.32858899278461
"3108226",9.18684162082218,8.62828192288146,8.9544189464262,8.84604343228312,9.20537177480736,8.44908001206348,8.98202421528159,8.34220903756246,9.12244500975621,8.06651198179401,8.99441311828474,7.79734467907376,9.14551592191603,8.5935569722568,9.4773855663288,10.0040496322847,9.20032102215337,8.30077710875484,9.46850123465656,8.60460396047884,9.05371106390862,8.06818873776603,9.00499164515498,7.33961682699083,9.01144145413355,8.38999418749963,9.67058292862355,8.53260961525239,9.01832956797595,8.06156144000582,8.75234299433788,8.65608310030316,8.8012386024958,8.53879770847542,9.37190372735235,9.27744528119201,9.43008159854761,8.79040853782842,9.06150220369833,7.11618918019974,8.85752428831343,8.12170078146585,9.20785288343071,8.6104231055211,8.84786068002346,9.10786746708453,9.14874981719182,7.89948522189102,9.06449507894602,8.21239168864409
"3108433",9.36406038693585,9.1618534349935,9.34866536979439,9.35523765677211,9.2600743007589,9.39942608601451,9.25079042618112,9.44144230682081,9.17741081649059,9.724147006064,9.19824471433246,9.36060227183165,9.11649601278581,9.53641484337939,9.18557675672995,10.0656881329508,9.81509700014982,9.83279439521987,9.13164953826643,9.55873296411299,9.37094297349124,9.4860967741718,9.57538357451458,9.94921093442865,8.96020777727452,8.8324749744558,9.54778568506942,9.75418245090198,9.29109004651518,9.15430199526979,9.72414547165059,10.1482787755801,9.50682414012707,10.5849483902481,9.16645307885489,9.67355087066077,9.25136656925741,9.53175799927388,9.2288237540913,11.2397224006223,9.39944198963896,9.77440683032779,9.50547933364365,9.70352090529498,9.13489882481473,9.48402755609045,9.22402948067293,10.1165943832978,9.29695103294343,9.11202430646975
"3108489",8.97658414721971,9.26206645820262,9.65636497015583,9.42894054216323,8.74380186992687,8.78680092122966,9.05487132191036,9.37976072064182,9.59666802640535,10.9404952336751,9.30002732427226,9.21654534141337,8.8532838749262,9.96085365398728,8.90301630431934,10.9556752879107,9.13505479500297,9.50336949256861,9.36252813010778,10.5942668297421,9.5855292305757,8.64163151882939,9.16989972576433,10.9591517550259,9.14230903314884,10.243364581545,8.75275096458387,9.45826140490849,9.38476189057328,9.30968383126709,9.8815731281286,10.5122479965645,9.77783214769003,11.7289620465856,7.84219241993788,10.5290510365214,7.35126944137713,9.76820667071148,9.40535667177453,11.9809110478301,8.78445267162989,10.080596659786,9.12960777156329,10.1528509816239,9.34730710808091,9.14191363989165,8.31271919956983,10.5922701571729,9.42714819638735,8.67882915175709
"3108526",8.81572319221526,6.224377525636,8.71748057603533,5.7627712165974,8.31733153190001,7.35956463735003,8.44119302456889,6.14310364860278,8.89346829271308,7.69965837083065,8.69432401113176,6.03252937494292,8.50957621174977,6.87380355870743,8.94772115389347,6.51711292485093,9.51121414981878,6.77753335263147,9.03102849243226,6.32950088440821,8.85739930064615,6.15928458816544,9.07254668736819,7.96397501085736,8.56226269790249,6.34239553828957,9.03614761379558,6.87693815606621,8.63352596403145,6.26147362732286,8.5182942460102,8.16611408347999,9.05267722695003,8.12738721214996,8.7294578468366,8.08929091993818,7.44721551314209,5.90383715557209,8.90381748403272,6.9333988058826,8.53017964518207,5.83351352242326,8.90885124099881,7.15326454231329,9.11011797418029,6.76906413135697,8.5358532980751,6.86952421275836,8.60097835200719,6.49727290060422
"3108648",6.7818331723327,6.56727200056977,6.92110025564632,6.43397474302891,6.72104169054328,7.26528720185085,6.69879022908653,6.66036638458428,6.52225013012091,6.68170281610676,6.70480107632203,6.49232866187558,6.88353223749006,6.45663645265701,6.75015408121505,6.5743125192251,7.10414643221507,6.86305577855128,7.35461341205987,6.82328326529447,6.99536648592148,7.17180670783766,6.57576917978252,6.89766679030247,6.80435630690669,7.01126979769849,6.70565672062689,6.75447675211406,7.03828933583656,6.7564269981642,6.72565953075622,6.81762084171957,6.78873583990794,6.57371029623328,6.78110877843998,6.56028218024828,7.08625600897048,6.68952734092276,6.4632835425519,6.45323919328025,6.65729217114334,6.60423068505516,7.01406798622927,6.56010052145161,7.07567020005847,7.14396495423235,6.95425304973275,6.97214828850289,6.58421707747734,6.9786320647957
"3108665",6.12938626435514,5.87953578153548,6.42096004481752,5.87846110244214,6.05465013594124,5.9865204422117,6.04497066632122,6.34777889951331,5.87639603641131,6.9447110323467,6.04857590954842,6.12776278282938,6.0605470550312,6.07378714175021,5.78276546535704,6.86298923074785,6.17584517625346,6.05462672433898,6.40162754086377,6.15056377937371,6.17442037141435,6.310735794661,5.98708949298685,6.71888414405318,5.94834905383326,6.02075033551884,5.7624513612602,6.24897099017792,6.09420173810717,6.37106830865227,6.18625655464122,6.51510199053012,6.06674707692259,6.47335135235276,6.07937532070822,6.58552386680728,6.07228032490263,6.14691485829547,5.93960316741695,8.16633649828967,6.02955825204358,6.23149017916428,5.9089694753888,6.3292942246416,6.02113043735732,6.21129613280713,6.0317607235119,6.53093912282746,6.1949562601254,6.15797392830622
"3108782",6.36294477379787,5.82225083723869,6.43393822407717,5.61615158289371,6.46995061875903,6.43607281184306,6.28824582895625,6.27877401473433,5.86427375260399,6.0136705933509,6.16673860749334,5.93246348256633,6.67992437296773,6.02843667127808,6.08236153143513,6.29661930799754,6.420635364554,6.35061070054872,6.67557873334964,6.2169376634258,6.47355847641265,6.4418163537136,5.91381426129733,6.02823474622929,6.37049969234043,6.6282566151173,6.06110477516607,6.25635974714556,6.72528373948045,6.37732762146358,5.90849549067336,6.39538426816697,6.28480166183831,5.91747973260065,6.56436459464032,6.27316078004004,6.50280160456275,6.0410951646482,5.8308420743523,5.9434372023074,6.1621224403255,6.02475612629289,6.20844283480632,5.72197852238169,6.54102646502349,6.62886209769368,6.5187139052519,6.31588646036007,6.21793510141018,6.118526829615
"3108859",7.8492233230186,6.99167145125228,8.3663882897967,7.48079884276748,8.93824868015452,8.5898368211978,7.90951418293574,6.99871189730715,7.59780993178111,7.24637879032578,8.1181349648881,7.55799464679758,8.3830962063209,8.66972427470342,8.67281395240654,8.02560742886864,7.81893368226641,7.60602285814754,8.12247357615278,7.85166853591859,8.11492066291936,7.47178420529902,7.72718527972031,7.73531154994809,8.09937383869462,8.24430859281768,9.34324046112103,8.29591225545248,7.69469588310624,7.80343378879989,7.93580267805212,7.56091210979339,7.9503019992663,7.06595388384299,9.85267729105863,6.92915109805129,8.8745093437773,7.95170932272519,8.45867164926556,8.89577576748266,8.19197237285965,7.91655207820427,8.50896897716689,7.08959393942491,8.03660814880392,8.06656926972796,9.07241426419895,7.69989006767116,8.49269379796112,7.16912564408409
"3108901",8.79523584790774,8.46425629084036,8.22882182241599,8.59178009336337,8.42171824133113,8.58257855190329,8.11855737651111,8.86914902366587,8.82000815871052,8.16008287169149,8.40806502387805,8.59676580662829,8.37769608115862,9.07414085769319,8.58281413946689,8.44630130631432,8.67439427018926,9.11532412331551,8.3717806554791,8.89861730344387,8.43084419633413,8.60991697047761,8.62702582509859,8.73816798277033,8.1485519973036,8.04297388291167,8.45397202570579,9.04919189737237,8.3933298044476,8.15780420556731,8.76765620581094,9.17921378122105,8.54650479259598,9.50384415864738,8.17016661643364,8.51950814476699,8.21236555497033,9.03067452425041,8.50493297950008,9.83844437478341,8.26699761656953,8.38382331063381,8.40014557224382,8.88727229091928,8.28791589283089,8.56309838724712,8.12722807415862,9.34937180050883,8.55757971830432,8.66741777632197
"3109191",10.3587516575361,9.87990205104581,9.77508355363348,9.7241776816674,9.96139625822388,10.2379582652818,8.80121949488253,9.65472311959992,9.83903517737296,10.7033924025141,9.97548440379201,10.4893551323346,9.92999969411301,10.5983499519295,9.45218175957166,10.5844626211676,9.62539568131227,10.2291865696162,9.71355238472688,10.5057460960749,9.4529665044679,10.5143451012723,9.63464284085394,10.9618531987571,9.20691358943318,10.1121623636308,9.85630658721391,10.6612021124843,9.53799502071988,10.1335680595383,10.255524252625,10.7559747063606,10.0519059564,11.1925491326146,9.38353876421615,10.2291308340059,9.78255147523249,10.7227337200873,9.60504044897136,11.5224244995413,9.88893190660214,10.2587809135768,9.66412939851602,10.4363652748867,9.67020818324075,10.0064534175919,9.86800221598395,10.8222933651381,9.89265342897553,10.1141311417074
"3109201",6.145308225925,7.42538837985875,5.85549884699971,6.18714022107106,6.03657368360043,6.27058192050366,5.60295777408725,6.57357351508164,6.04676966561017,6.57274930343858,6.01989632009583,6.09787500556544,5.97971753023576,6.93701488932278,5.76685538333172,6.41573110670821,5.97199076112271,7.24564858243326,5.98021166669246,6.51359933848272,6.04538101018711,6.97967937724306,5.7793800556318,6.17474992269325,5.57877991493119,6.19647399428776,5.78686506163783,7.05436138350021,5.96242542596393,5.9946025904573,5.92711093777956,6.62146598557608,6.08868860657825,6.7017086913451,5.6388297071376,6.00992067965412,5.52691617998807,6.85328175267095,5.66731288576452,7.19823413829938,5.88452169867726,6.23250230034747,5.82321545803937,6.56252600515531,5.74778044984548,6.35459316981753,5.71958630967986,7.00410961424423,6.30850781659933,7.69983916394203
"3109600",6.20951836081906,5.69491424035603,6.5622252769541,6.09282251740865,6.46611259879894,6.53362903751973,6.08912001308451,6.18260352295014,5.8601539981429,6.22824994284806,6.04511257633981,6.10646240599827,6.35699384410097,6.00475026333015,5.9908757940372,6.1750614298956,6.26754560203758,6.20905021421841,6.74635423326101,6.53256615608046,6.53428396529075,6.69604164791041,5.72003756480247,6.044894808309,6.24913196252174,6.51411603667523,6.35637390600401,6.502416690569,6.66016156927804,6.46346393302477,5.6575859311732,6.33008786517807,6.30953192730211,6.19461225023141,6.4768707360375,6.33300126902082,6.5285346567335,6.15726660681498,5.53007852390035,5.81764379696371,5.9490428732707,6.01025194249713,6.20800286477764,5.93731640702299,6.73031188790487,6.76610329269564,6.66397123298306,6.12542504992186,6.0581544424732,6.53264574209612
"3109687",8.03587959256178,8.01738150360929,7.51617882180004,8.69529988651305,7.8288712087,8.92125142640037,8.43649819255273,8.19806345626907,8.05467505644864,9.05280803441765,8.33454633444872,8.93638536644281,8.04424910645065,8.84059251971197,7.36460368240785,8.88377625498488,8.2320669134757,8.93795758933265,7.97881499567453,8.86592954411981,8.32392063367306,9.13588563791937,7.98503458258235,9.43827653763076,7.49003367880825,8.18681984788026,5.97733123752557,9.0809076050689,8.36787847642556,8.41393460955839,8.36198858075715,9.64583459310258,8.6696294460733,9.32894919662017,5.08830671906057,10.1102819322016,5.50440984064294,9.40405309546074,7.98897353794886,9.64081386942511,7.56055468963251,8.67211212106958,7.49811545392156,8.05183645541377,8.59273647345365,8.76404175802146,6.377986609121,9.46165538630105,8.16826755903662,8.19128263682664
"3109960",4.64751316215046,4.21218705040184,4.66340414022876,4.17751643656147,4.59344579441114,4.54649966063548,4.41551754900997,4.49509907614309,4.12660490933328,4.14535624632696,4.27420128474807,4.19045347792974,4.65639906641368,4.36095480054677,4.35529218453261,4.15047687751086,4.77105804240799,4.580823906789,5.0183552490839,4.50171088300273,4.80344720114319,4.77531390543682,4.28347694844965,4.41070792031752,4.62083194776798,4.73079455088752,4.36580608660161,4.57620428913694,4.93116603626306,4.41512663535738,4.36338763317372,4.90360431024988,4.59516253052027,4.33662704892885,4.48386057552642,4.41589485663578,4.62897996615636,4.58819932886372,4.20566926703937,4.24727363109327,4.48121010701489,4.25030399134423,4.4896745157668,4.44511713959576,4.64252535799966,4.83149279423603,4.39785103318261,4.46033129611498,4.53655458282702,4.51175840988371
