"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0001656","GO:0001656","metanephros development",87,-0.521773904486157,-1.74320174385405,0.000330223458679007,0.00399057857433118,0.00281770652571519,2480,"tags=34%, list=14%, signal=30%","231/8516/3399/2200/153572/157506/4089/64321/7021/4609/3913/652/2138/5159/25937/79192/55366/38/116039/10413/4435/130497/5311/10252/947/1958/358/2255/2719/9370"
"GO:0006094","GO:0006094","gluconeogenesis",88,-0.529979365457902,-1.77247790437127,0.000331979966437938,0.00400393877168579,0.00282714002378314,798,"tags=23%, list=5%, signal=22%","5236/5091/5465/2308/468/8864/5209/8850/10891/230/2908/6934/5105/84649/5207/3953/3952/5950/2819/9370"
"GO:0030900","GO:0030900","forebrain development",391,-0.365503528697622,-1.46138143617761,0.000334066694789146,0.0040212216040079,0.00283934325409417,2421,"tags=23%, list=14%, signal=20%","64398/6091/196500/1436/583/23224/79809/474/1459/3340/2890/6259/54149/6497/27086/84750/25777/493/153090/27185/7482/4036/552/2263/4628/1813/657/3625/347733/84376/23353/26468/9723/285025/56978/5108/650/652/5728/1638/80055/8648/139411/85458/50937/3912/7301/1021/8829/56920/5915/2534/64805/3736/9693/482/79625/220/5802/27145/5629/2260/10371/2145/91584/9037/23135/223117/477/23236/3400/1902/5101/9839/93986/10395/8854/2353/6867/9353/4781/79633/6387/358/2255/5649/1956/4915/2247"
"GO:0060347","GO:0060347","heart trabecula formation",15,-0.80114636651238,-1.89654995291198,0.000336847649747531,0.00404677713593177,0.00285738775258699,339,"tags=40%, list=2%, signal=39%","23493/23462/7010/9510/7049/5950"
"GO:0015986","GO:0015986","proton motive force-driven ATP synthesis",62,0.54545229280458,1.80461400716674,0.000340929011040753,0.00408782523764459,0.00288637139541223,5707,"tags=65%, list=33%, signal=43%","6391/4695/4715/134145/4712/4720/516/54539/4704/4706/4700/4702/4696/4716/4701/9556/4728/55967/514/506/93974/527/51079/84833/4694/126328/4698/30968/4708/509/4722/6389/65990/9605/4717/517/84277/518/4726/498"
"GO:0050872","GO:0050872","white fat cell differentiation",18,-0.79297122388728,-1.9809638853202,0.000361376616559974,0.004324567253814,0.00305353250036136,1377,"tags=39%, list=8%, signal=36%","1050/4882/8864/6591/2255/5468/2167"
"GO:0007129","GO:0007129","homologous chromosome pairing at meiosis",45,0.589760552856621,1.83576870169583,0.000362658073462337,0.00433147535896473,0.00305841024242331,710,"tags=18%, list=4%, signal=17%","9134/10388/83990/9319/84057/55706/2177/898"
"GO:0032467","GO:0032467","positive regulation of cytokinesis",46,0.587388565274464,1.83828845209932,0.000365673941017117,0.00435903180464397,0.00307786756555819,2600,"tags=39%, list=15%, signal=33%","990/1894/9493/29127/9928/11113/55143/9212/9585/332/23636/26073/6755/994/382/10755/65125/8766"
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration",52,-0.601331137405998,-1.85577654547086,0.000366943430988648,0.00436476000101353,0.00308191218615404,2388,"tags=31%, list=14%, signal=27%","1268/666/493/2852/785/7225/444/3708/5350/9899/64072/130733/794/7220/858/857"
"GO:0000302","GO:0000302","response to reactive oxygen species",185,-0.434560316077554,-1.61491393600874,0.000367573675910422,0.00436476000101353,0.00308191218615404,1739,"tags=22%, list=10%, signal=20%","374/761/3373/65018/4313/7225/6648/4217/140885/80312/5578/5562/1545/2534/2241/27244/1843/117/1906/114757/23135/3082/3569/143686/847/5311/6869/6649/9314/10628/2353/10060/4233/4921/80310/358/10516/347/3043/1410/948"
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway",242,-0.41207437929146,-1.57866701354587,0.000374187773792261,0.0044347379510524,0.00313132289761052,2102,"tags=23%, list=12%, signal=21%","1896/4089/22881/5460/153090/2263/26524/64321/4088/3487/4163/650/2487/27122/2308/284654/7481/25937/55366/27031/50937/7088/81847/10413/79960/7091/59352/8324/1601/1950/2348/23189/25928/6663/6591/23500/6424/9037/25960/51704/5071/6934/8434/79971/9839/80114/3489/1958/84870/2255/1956/27303/857/2247/2719/6422"
"GO:0048008","GO:0048008","platelet-derived growth factor receptor signaling pathway",55,-0.593873813950397,-1.86717721006638,0.000375489533403583,0.00444160792301046,0.00313617371421697,1841,"tags=35%, list=11%, signal=31%","93649/7763/5327/5159/3690/8829/56034/64651/2241/25976/3554/2152/6622/4035/5157/10628/80310/347/9370"
"GO:0014823","GO:0014823","response to activity",81,-0.532106147807921,-1.76702429243901,0.000376897299703951,0.00444970305274281,0.0031418896021386,1610,"tags=28%, list=9%, signal=26%","4313/3033/6648/1408/5919/3690/5562/5019/654/825/23371/1906/23135/10891/3569/9365/5071/847/2353/10060/3952/5950/9370"
"GO:0090087","GO:0090087","regulation of peptide transport",209,-0.423346274596712,-1.60004360790218,0.000379513388231845,0.00447200546171279,0.0031576371039415,2117,"tags=23%, list=12%, signal=21%","131177/8600/222546/133308/2852/1131/4041/51092/6279/7021/1813/3625/8620/8609/51762/4856/3033/2308/3708/8447/5581/2182/5578/5019/7447/3745/8660/10411/150/3667/2822/111/51085/1393/6453/8864/5587/4887/3569/5071/23236/6934/1946/8622/2770/4826/84417/3952/5950"
"GO:0072109","GO:0072109","glomerular mesangium development",16,-0.788057755041428,-1.91328818445541,0.000382897139204492,0.00450325105783333,0.00317969929829473,1965,"tags=56%, list=11%, signal=50%","3570/652/5159/3690/59/8837/947/1958/80310"
"GO:0032231","GO:0032231","regulation of actin filament bundle assembly",102,-0.507733722409176,-1.72882176697699,0.00038982073642841,0.00457593005681517,0.00323101719265492,2094,"tags=34%, list=12%, signal=30%","51763/6863/5829/79822/4088/154796/84952/22899/10174/23075/11346/10163/9639/10411/51474/9475/4653/8829/5734/28984/9270/395/90102/22998/10391/5071/1902/6376/6869/10979/1901/10395/5295/4233/6422"
"GO:0035019","GO:0035019","somatic stem cell population maintenance",74,-0.542974777904668,-1.79253238583466,0.000391644872385972,0.0045861780431826,0.00323825319052467,2591,"tags=26%, list=15%, signal=22%","3516/81606/6886/6497/5460/7071/4041/657/4609/678/10413/2494/9314/8626/2001/2255/9079/3815/6422"
"GO:0048639","GO:0048639","positive regulation of developmental growth",159,-0.462218548135948,-1.69280903873734,0.000392184953782157,0.0045861780431826,0.00323825319052467,2148,"tags=26%, list=12%, signal=23%","23327/6910/27185/50618/2263/28514/23566/1435/22902/1813/657/144402/53335/8829/825/6777/10413/6776/3084/4208/23414/5629/9472/2260/9037/1906/4916/4131/5071/23236/1946/8531/6387/3481/32/3479/2690/57678/3952/2247/7049"
"GO:0030038","GO:0030038","contractile actin filament bundle assembly",107,-0.512519673050785,-1.76139094376614,0.000396363235690242,0.00461748155820205,0.00326035628081727,2094,"tags=35%, list=12%, signal=31%","51763/6863/5829/79822/4088/154796/84952/2006/22899/10174/11346/10163/408/9124/9639/10411/10398/9475/4653/8829/5734/28984/9270/395/90102/22998/10391/1902/6869/10979/9839/1901/10395/5295/4233/10580/6422"
"GO:0043149","GO:0043149","stress fiber assembly",107,-0.512519673050785,-1.76139094376614,0.000396363235690242,0.00461748155820205,0.00326035628081727,2094,"tags=35%, list=12%, signal=31%","51763/6863/5829/79822/4088/154796/84952/2006/22899/10174/11346/10163/408/9124/9639/10411/10398/9475/4653/8829/5734/28984/9270/395/90102/22998/10391/1902/6869/10979/9839/1901/10395/5295/4233/10580/6422"
"GO:0051017","GO:0051017","actin filament bundle assembly",155,-0.457077918016027,-1.65745216764544,0.000398167436127986,0.00462973137924999,0.00326900575358486,2094,"tags=32%, list=12%, signal=28%","51763/6863/5829/79822/2039/800/4088/154796/84952/2006/22899/10174/23075/11346/5358/56776/83543/10163/408/9124/9639/10411/51474/10398/2059/9475/4653/8829/5734/4739/28984/9270/395/90102/22998/10391/5071/1902/6376/6869/10979/9839/1901/10395/5295/11170/4233/10580/6422"
"GO:0007062","GO:0007062","sister chromatid cohesion",56,0.55534529812149,1.7847820104791,0.000401533375367236,0.00466005998468654,0.00329042047023876,2837,"tags=36%, list=16%, signal=30%","991/5347/699/151648/5885/79075/113130/151246/5889/9700/9555/3835/8260/55869/8243/83903/286053/5518/84072/80218"
"GO:0019319","GO:0019319","hexose biosynthetic process",90,-0.523924559814183,-1.75998529811997,0.000402528301530163,0.00466280900699064,0.00329236152663981,798,"tags=22%, list=5%, signal=21%","5236/5091/5465/2308/468/8864/5209/8850/10891/230/2908/6934/5105/84649/5207/3953/3952/5950/2819/9370"
"GO:0090224","GO:0090224","regulation of spindle organization",46,0.584869639516219,1.83040523406134,0.00040342042928701,0.00466435913636166,0.00329345605706016,1693,"tags=28%, list=10%, signal=26%","22974/5347/6491/10615/8480/1104/1213/163786/10460/23636/79866/51510/79598"
"GO:0085029","GO:0085029","extracellular matrix assembly",42,-0.63571327153819,-1.87958987757407,0.000408784026043284,0.00471750571143009,0.00333098230760262,2365,"tags=45%, list=14%, signal=39%","3036/3038/4089/4088/2621/2006/30008/3037/10266/7075/8425/28984/59277/2824/10516/4629/4239/5468/7049"
"GO:0001894","GO:0001894","tissue homeostasis",261,-0.404471071146862,-1.555294068238,0.000410391324440113,0.00471834960117969,0.00333157816948334,2608,"tags=24%, list=15%, signal=21%","9414/55812/54360/6522/7846/1001/7082/1436/583/9842/64332/4297/90952/8600/405/143689/23554/1435/7122/1620/54206/4155/6558/7275/1513/25937/5745/3690/5578/27031/154/8029/196/7099/64072/10413/53832/167691/482/4907/196740/5175/1003/83700/249/5243/3915/284/3569/9839/10000/1901/947/4781/58494/8842/9079/7373/3908/216/1756/5950/5166"
"GO:0060249","GO:0060249","anatomical structure homeostasis",261,-0.404471071146862,-1.555294068238,0.000410391324440113,0.00471834960117969,0.00333157816948334,2608,"tags=24%, list=15%, signal=21%","9414/55812/54360/6522/7846/1001/7082/1436/583/9842/64332/4297/90952/8600/405/143689/23554/1435/7122/1620/54206/4155/6558/7275/1513/25937/5745/3690/5578/27031/154/8029/196/7099/64072/10413/53832/167691/482/4907/196740/5175/1003/83700/249/5243/3915/284/3569/9839/10000/1901/947/4781/58494/8842/9079/7373/3908/216/1756/5950/5166"
"GO:0019722","GO:0019722","calcium-mediated signaling",225,-0.417037411359511,-1.58539904925685,0.000413022038058319,0.00473973611212074,0.00334667896509942,2233,"tags=28%, list=13%, signal=24%","2897/5530/51554/6263/2890/11251/775/5336/10316/6444/3576/8600/493/3579/4773/57007/10268/1131/1827/11163/552/683/3709/2826/3577/10231/10725/1524/444/185/3708/5350/2904/5159/3764/5562/817/257194/3357/1012/64805/55283/79772/55784/9104/2494/9472/1193/5587/55273/1906/2946/2892/477/83988/5311/5621/845/287/1910/3479/1756"
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",32,0.644198260447469,1.89411415838726,0.000418071770087001,0.00478875131807289,0.0033812880983612,3921,"tags=75%, list=23%, signal=58%","10437/3118/3117/2207/54209/29108/3113/3122/3120/81622/3115/7057/3109/55016/1514/1785/567/3108/972/1515/1520/3112/3111/55207"
"GO:0045778","GO:0045778","positive regulation of ossification",53,-0.608079219972142,-1.89478297964255,0.000419279208785917,0.00479365504320107,0.00338475056828545,2013,"tags=38%, list=12%, signal=33%","6863/4088/657/4856/650/652/55603/654/154/116039/4057/92/4208/3491/9365/130497/6869/2824/5764/7704"
"GO:1902969","GO:1902969","mitotic DNA replication",17,0.757150043848538,1.90696786723539,0.000428835955228826,0.00488883085244919,0.00345195322920627,1184,"tags=65%, list=7%, signal=60%","983/9837/4173/7083/8318/5888/675/4172/4171/4175/10269"
"GO:0043269","GO:0043269","regulation of monoatomic ion transport",405,-0.367461542999633,-1.47079502942599,0.000429193409254197,0.00488883085244919,0.00345195322920627,2299,"tags=21%, list=13%, signal=19%","6769/1128/30818/5530/2890/775/23327/130507/9071/51763/493/5957/2852/3958/5174/6844/23566/1813/6347/23171/9465/91404/55800/3759/150684/7225/444/3356/51185/5581/5350/2904/5159/1908/154215/3764/3690/30820/817/154/274/6330/150/825/2534/7881/64805/482/468/79026/1950/4638/9472/1193/117/3753/5587/6622/5243/1906/2946/375611/53826/477/3773/7402/5187/130497/6376/5311/5621/342667/845/7220/2564/54997/781/1272/10060/30819/287/6387/5348/857/3952/1756/2273"
"GO:0002396","GO:0002396","MHC protein complex assembly",19,0.738626310779773,1.91721288615913,0.000436448427806852,0.00494782848314382,0.00349361085000324,3631,"tags=79%, list=21%, signal=62%","6890/3118/3117/3113/3122/6892/3120/3115/3109/6891/567/811/3108/3112/3111"
"GO:0002501","GO:0002501","peptide antigen assembly with MHC protein complex",19,0.738626310779773,1.91721288615913,0.000436448427806852,0.00494782848314382,0.00349361085000324,3631,"tags=79%, list=21%, signal=62%","6890/3118/3117/3113/3122/6892/3120/3115/3109/6891/567/811/3108/3112/3111"
"GO:0046622","GO:0046622","positive regulation of organ growth",45,-0.62744513893859,-1.88078192641806,0.000436786029319964,0.00494782848314382,0.00349361085000324,931,"tags=31%, list=5%, signal=30%","10413/3084/4208/23414/5629/9472/2260/1906/8531/3481/32/3479/2247/7049"
"GO:0046364","GO:0046364","monosaccharide biosynthetic process",92,-0.515625027628422,-1.73121839014507,0.000440508241454078,0.00498082020805888,0.00351690596795574,798,"tags=22%, list=5%, signal=21%","5236/5091/5465/2308/468/8864/5209/8850/10891/230/2908/6934/5105/84649/5207/3953/3952/5950/2819/9370"
"GO:0030048","GO:0030048","actin filament-based movement",140,-0.466824985938938,-1.66909685954116,0.00044156086102481,0.00498356120396992,0.00351884135700312,2246,"tags=27%, list=13%, signal=24%","23224/775/54749/23327/6444/25777/4628/4641/23171/11280/55800/3759/10163/6329/1824/5350/3764/817/274/6330/6335/6328/55742/9444/6332/22998/59/3753/7273/477/6326/9839/845/781/10060/287/2934/857"
"GO:0010906","GO:0010906","regulation of glucose metabolic process",94,-0.514672887314933,-1.74475538496956,0.000444928566178629,0.00501237291312225,0.00353918500877776,1487,"tags=21%, list=9%, signal=20%","5465/2308/114897/8660/3667/2822/8850/10891/5071/2908/6934/84649/3953/3481/10580/32/3479/3952/5166/9370"
"GO:0110020","GO:0110020","regulation of actomyosin structure organization",101,-0.504448384947707,-1.71390049739099,0.000448741802863674,0.00503688107557383,0.00355648997044856,2094,"tags=35%, list=12%, signal=31%","51763/4089/6863/5829/79822/4088/154796/84952/22899/10174/11346/10163/9639/10411/9475/4653/8829/5734/28984/9270/395/90102/5629/22998/10391/5587/1906/1902/6869/10979/1901/10395/5295/4233/6422"
"GO:0048732","GO:0048732","gland development",435,-0.364334673251444,-1.47265805875303,0.000448616236250883,0.00503688107557383,0.00355648997044856,1835,"tags=20%, list=11%, signal=19%","1435/4041/4088/1813/657/3625/4855/394/374/761/7498/785/4313/3200/650/2487/27122/5465/54206/259217/652/6648/1050/7481/27031/9420/8660/8648/38/1373/55294/284217/3205/8829/55679/6430/6777/6776/3084/247/29842/7067/1448/8835/2119/3202/220/59277/1950/5629/10512/2494/25928/3725/6663/1102/8837/5268/5176/2260/6591/5243/1906/3082/3569/3400/2908/5311/79971/2252/5105/8854/3158/4233/7048/4781/5764/8626/2001/3481/2255/1956/5021/1036/857/3479/2247/7049/6422"
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process",25,-0.719235141227993,-1.92596766149452,0.000456153271657378,0.00511074457917037,0.00360864423134569,1232,"tags=32%, list=7%, signal=30%","5562/150/2822/338442/1149/5140/32/63924"
"GO:1902930","GO:1902930","regulation of alcohol biosynthetic process",52,-0.595981405938059,-1.83926666336897,0.000464678427638272,0.00519679456073275,0.00366940323911103,2050,"tags=37%, list=12%, signal=32%","152559/2852/9563/650/27122/5745/5562/654/338/1601/9444/3973/653/117/6622/2246/5105/2770/115330"
"GO:0042448","GO:0042448","progesterone metabolic process",18,-0.785198255192861,-1.96154581591046,0.00046725639388839,0.00520757332171231,0.00367701401148037,1846,"tags=44%, list=11%, signal=40%","10170/6342/133/6777/8644/1958/1645/1646"
"GO:1901655","GO:1901655","cellular response to ketone",110,-0.487916792427431,-1.68307867192957,0.00046733546961229,0.00520757332171231,0.00367701401148037,2361,"tags=32%, list=14%, signal=28%","23411/6446/8313/11251/51389/114907/109/2621/3625/5729/54206/5581/5732/5562/196/5734/111/5737/6663/8837/687/5176/5587/5243/2908/1946/5105/54331/2353/2770/8644/358/6366/6422/1646"
"GO:0051592","GO:0051592","response to calcium ion",136,-0.469395397328439,-1.67409660154742,0.000470692565889677,0.00522604688228774,0.00369005800277562,3065,"tags=35%, list=18%, signal=29%","673/27345/118/221184/51542/348980/9456/3707/56670/10242/3184/5179/7846/158062/3727/5530/6263/5336/4773/3625/79800/444/10156/5562/817/144402/3745/825/4208/3779/1393/3725/9378/1843/1906/7273/5311/22871/286097/845/7220/10628/2353/10060/2354/8644/30819/857"
"GO:0030324","GO:0030324","lung development",193,-0.431698522809926,-1.61572183814029,0.00047022011093386,0.00522604688228774,0.00369005800277562,1519,"tags=23%, list=9%, signal=22%","6910/57493/7482/2263/93649/2324/657/650/83716/4087/54206/652/1050/7481/27031/1116/284217/3791/10413/3290/7067/23414/147372/7068/3202/5629/2260/3397/60485/2246/2034/2252/93986/10252/8854/3158/7048/4781/2255/10253/3479/2247/2719/4311/5950"
"GO:0007189","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",192,-0.433417356970148,-1.62047995032815,0.000487403610673879,0.00540183713379285,0.00381418169301171,3253,"tags=34%, list=19%, signal=28%","2776/5443/27201/2838/11069/2830/136/9294/319100/5142/266977/7434/10149/56246/2740/84636/1268/151306/147/153/7433/493/19/2852/10268/10399/23566/109/5733/112609/2835/5350/5732/10266/5745/5578/133/10411/154/150/5139/5734/9693/5744/148/111/196883/3973/10203/5737/9472/117/2774/57561/283383/1902/221395/23284/54331/5138/1901/5140/2770/5577/6387"
"GO:0046885","GO:0046885","regulation of hormone biosynthetic process",22,-0.756277420503771,-1.96065438431679,0.000489734509666762,0.00540891197125507,0.00381917716304553,2022,"tags=59%, list=12%, signal=52%","405/9563/650/27122/133/654/1601/3973/653/2494/2908/8622/1958"
"GO:0090276","GO:0090276","regulation of peptide hormone secretion",203,-0.421276737471232,-1.58385924078477,0.00048980067761162,0.00540891197125507,0.00381917716304553,2117,"tags=23%, list=12%, signal=21%","131177/8600/222546/133308/2852/1131/4041/51092/7021/1813/3625/8620/8609/51762/4856/3033/2308/3708/8447/5581/2182/5578/5019/7447/3745/8660/10411/150/3667/2822/111/51085/1393/6453/8864/5587/3569/5071/23236/6934/1946/8622/2770/4826/84417/3952/5950"
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis",108,-0.507980550098414,-1.75078558719557,0.000493027714007465,0.0054347911628314,0.00383745019429316,2057,"tags=31%, list=12%, signal=27%","493/161742/153090/30832/4303/154796/23166/9723/7122/1524/6558/90627/7075/9475/2534/28984/3202/9444/5176/64102/5797/56999/9314/7010/4881/5140/9510/57556/1634/10516/10253/5468/948"
"GO:0006303","GO:0006303","double-strand break repair via nonhomologous end joining",76,0.504327689156857,1.7251840704166,0.000495313667562659,0.00545022248511256,0.00384834609238967,2827,"tags=34%, list=16%, signal=29%","5347/10721/10213/5591/5423/5499/1457/83695/3980/4683/25913/3148/79000/2072/2271/11073/10459/286257/9937/7468/27339/5422/78996/64421/7518/11284"
"GO:0061384","GO:0061384","heart trabecula morphogenesis",33,-0.663771148005487,-1.8689113271779,0.000497029665510304,0.00545933834384621,0.00385478270657051,2789,"tags=39%, list=16%, signal=33%","23493/3516/23462/6654/57493/657/3084/653/7010/1901/9510/7049/5950"
"GO:0032373","GO:0032373","positive regulation of sterol transport",32,-0.68134024471475,-1.89928757075264,0.000499062506678035,0.0054621592145491,0.00385677449438766,646,"tags=31%, list=4%, signal=30%","6342/150684/80820/5360/4035/23461/857/5468/10351/9370"
"GO:0032376","GO:0032376","positive regulation of cholesterol transport",32,-0.68134024471475,-1.89928757075264,0.000499062506678035,0.0054621592145491,0.00385677449438766,646,"tags=31%, list=4%, signal=30%","6342/150684/80820/5360/4035/23461/857/5468/10351/9370"
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle",123,0.448031237570619,1.65756014571162,0.000504630970209456,0.00551329502266139,0.00389288096304425,2600,"tags=37%, list=15%, signal=31%","51514/983/9134/991/9787/990/6790/6241/1111/221150/6491/891/3169/220134/8317/675/332/898/27085/5889/163786/595/6990/9700/50484/6240/26271/55920/11065/4193/7027/51529/1019/3306/26073/994/23476/6461/84967/207/1981/7040/3280/286053/8766"
"GO:0010743","GO:0010743","regulation of macrophage derived foam cell differentiation",33,-0.662602644864874,-1.86562129451846,0.000515609682598045,0.00558365344658552,0.00394256032320151,2155,"tags=45%, list=12%, signal=40%","5583/19/1435/5465/185/3690/5322/338/247/23461/5320/5468/4023/948/9370"
"GO:0016525","GO:0016525","negative regulation of angiogenesis",107,-0.508517456359659,-1.74763641178344,0.000513573738183082,0.00558365344658552,0.00394256032320151,2057,"tags=31%, list=12%, signal=27%","493/161742/153090/30832/4303/154796/23166/9723/7122/1524/6558/90627/7075/9475/2534/28984/3202/9444/5176/64102/5797/56999/9314/7010/4881/5140/9510/57556/1634/10516/10253/5468/948"
"GO:0045471","GO:0045471","response to ethanol",122,-0.485235119273122,-1.70121159362178,0.000515266199878926,0.00558365344658552,0.00394256032320151,1901,"tags=27%, list=11%, signal=24%","2263/3709/6279/1813/761/7122/5465/5581/6648/2904/80854/5578/5562/5019/2059/2534/1393/6517/117/3248/5997/4916/847/6869/3158/2353/2354/1036/6285/3952/2247/5950/9370"
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process",110,0.459416633356241,1.67780136902869,0.000513409171457249,0.00558365344658552,0.00394256032320151,5091,"tags=53%, list=29%, signal=37%","4830/7298/1503/142/6391/4833/4695/54209/226/56474/4715/134145/4712/4720/516/54539/4704/4706/4700/4702/7371/4696/4716/4701/9556/4728/7040/54963/10201/55967/514/790955/4832/7415/506/93974/527/51079/84833/10165/4694/126328/790/203/6901/4698/30968/4708/509/5604/4722/6389/65990/3614/132/2023/9605/4717"
"GO:0046942","GO:0046942","carboxylic acid transport",329,-0.377730406365892,-1.48657827581077,0.000514427317093333,0.00558365344658552,0.00394256032320151,1948,"tags=19%, list=11%, signal=17%","4036/57030/552/57348/788/65084/320/1813/115286/785/345274/5465/83733/1836/6579/6558/84230/3764/2182/5322/8660/387700/1811/28232/1381/3776/2173/9429/9122/84889/2348/9058/4889/8864/123/56301/6622/5997/5243/1906/116362/375611/22925/6581/477/2350/2180/6812/28965/5321/5320/301/80763/5743/225/11254/32/1645/4915/3952/5468/948/2167"
"GO:0014033","GO:0014033","neural crest cell differentiation",91,-0.518707931181478,-1.74053995107965,0.000519096036443115,0.00561152850643515,0.00396224261652815,2241,"tags=34%, list=13%, signal=30%","182/157506/4089/1947/657/7291/9723/2487/652/1908/4040/3357/83989/8829/56920/3084/4208/10512/2348/6663/10371/6591/9037/1906/223117/9839/8854/57556/80031/1910/6422"
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",146,-0.456476951453554,-1.64035032623788,0.000520103452306693,0.00561255497392714,0.00396296739467667,2633,"tags=28%, list=15%, signal=24%","25/5926/6868/9350/58533/1001/168002/23411/2200/23089/6497/79685/161742/4036/2734/375387/4856/650/27122/5654/5465/652/80312/348093/64388/168667/3547/25928/23111/4035/1149/54756/10252/51232/858/857/10253/5468/7049/6422/91851"
"GO:0072009","GO:0072009","nephron epithelium development",120,-0.474314680652813,-1.66217524907719,0.000530314384454588,0.00571272115373059,0.00403369370496752,2090,"tags=29%, list=12%, signal=26%","153572/182/4089/4853/7482/28514/7021/8642/650/4609/26249/3913/652/2138/7481/25937/79192/55366/38/10413/4208/5175/28999/1906/4435/130497/5311/2246/947/8842/358/1910/2247/2719/9370"
"GO:0007064","GO:0007064","mitotic sister chromatid cohesion",30,0.655618434730432,1.90227377631986,0.000542616574990808,0.00582484215142838,0.00411286118933053,2837,"tags=43%, list=16%, signal=36%","991/699/151648/5885/79075/113130/9555/8260/55869/8243/83903/286053/80218"
"GO:0007076","GO:0007076","mitotic chromosome condensation",18,0.739950736565561,1.88745569733245,0.000542183422692433,0.00582484215142838,0.00411286118933053,1471,"tags=44%, list=9%, signal=41%","51203/5347/64151/23397/10051/10592/9918/23310"
"GO:0043537","GO:0043537","negative regulation of blood vessel endothelial cell migration",37,-0.654492374009915,-1.88862467595582,0.000547562226488985,0.00586769208211454,0.00414311708507895,2057,"tags=38%, list=12%, signal=33%","493/161742/94/90627/54538/28984/4208/9270/79812/9314/4223/22915/2247/5468"
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",30,0.654466285249409,1.89893082006963,0.000551439415907638,0.00589863717825175,0.00416496709948176,3631,"tags=73%, list=21%, signal=58%","10437/3118/3117/2207/54209/29108/3113/3122/3120/81622/3115/3109/55016/1514/1785/567/3108/972/1515/1520/3112/3111"
"GO:0045927","GO:0045927","positive regulation of growth",242,-0.408126317487173,-1.56354189232725,0.000552367910042758,0.00589863717825175,0.00416496709948176,1993,"tags=21%, list=12%, signal=19%","116224/27185/50618/552/2263/28514/23566/1435/6279/22902/1813/657/3373/2182/144402/7003/6197/53335/8829/825/6777/10413/6776/3084/29842/4208/23414/5629/3021/9472/2260/9037/1906/4916/4131/5071/23236/1946/8531/3872/6387/3481/1956/32/3479/2690/57678/3952/2247/7049/6422"
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth",54,-0.590346585551465,-1.84236405863556,0.000559667579166096,0.00596623098691622,0.00421269439321228,931,"tags=30%, list=5%, signal=28%","10413/3084/3776/4208/23414/9472/2260/5997/1906/60485/7373/221476/3479/2247/7049/5950"
"GO:0046320","GO:0046320","regulation of fatty acid oxidation",33,-0.660218223826708,-1.85890772840402,0.000562059800713744,0.00598136649513882,0.00422338142004172,1951,"tags=45%, list=11%, signal=40%","51422/55198/23417/2329/7291/5465/37/8660/3667/10891/33/84649/225/32/5166"
"GO:0009746","GO:0009746","response to hexose",195,-0.431439815683181,-1.61373192701286,0.000564578050814554,0.00599778858473285,0.00423497688875711,2090,"tags=22%, list=12%, signal=19%","4089/222546/9990/133308/2998/2852/22841/759/10399/6844/4041/51092/4088/2621/8609/5465/4087/5581/5562/5019/7447/3745/8660/150/2822/111/6443/51085/5176/5071/6934/1946/8622/5105/10628/26137/1958/1215/3479/57678/4023/9370"
"GO:0006301","GO:0006301","postreplication repair",36,0.614951095787506,1.84642451983048,0.000569050255537423,0.0060348760720874,0.00426116398248168,2802,"tags=50%, list=16%, signal=42%","51514/9768/5111/5427/10721/7319/672/5429/26073/5425/7335/10459/92070/7336/4436/56852/7398/9100"
"GO:0042776","GO:0042776","proton motive force-driven mitochondrial ATP synthesis",54,0.561087586568968,1.79347969732502,0.000570189459671168,0.00603654968405741,0.00426234570269633,4675,"tags=54%, list=27%, signal=39%","6391/4695/4715/134145/4712/4720/54539/4704/4706/4700/4702/4696/4716/4701/4728/55967/514/506/93974/51079/4694/126328/4698/30968/4708/509/4722/6389/65990"
"GO:0000727","GO:0000727","double-strand break repair via break-induced replication",12,0.810385876580042,1.84100453154041,0.000573471042885006,0.00606085976767297,0.0042795108029364,2461,"tags=83%, list=14%, signal=72%","51659/4173/8318/8317/4172/4171/4175/4176/157777/84296"
"GO:0046068","GO:0046068","cGMP metabolic process",19,-0.753489012431795,-1.91250916797715,0.000575947834392422,0.00607659541912142,0.00429062158473077,1813,"tags=47%, list=11%, signal=42%","6095/5152/4882/5136/2982/4883/8654/5138/4881"
